Age,Gender,Income,Education,Occupation
42,Male,0,Bachelors,Craft-repair
50,Male,1,Some-college,Prof-specialty
48,Male,1,Assoc,Prof-specialty
47,Female,0,Some-college,Exec-managerial
44,Female,0,Some-college,Adm-clerical
36,Male,1,Masters,Craft-repair
64,Male,0,HS-grad,Adm-clerical
27,Female,0,Bachelors,Craft-repair
39,Male,1,Some-college,Prof-specialty
39,Female,0,Doctorate,Other-service
44,Male,0,Bachelors,Craft-repair
33,Female,1,HS-grad,Adm-clerical
43,Male,0,Masters,Craft-repair
37,Female,0,Bachelors,Adm-clerical
18,Male,0,Bachelors,Sales
39,Male,1,HS-grad,Adm-clerical
25,Female,0,HS-grad,Other-service
18,Male,0,Bachelors,Tech-support
41,Male,1,Some-college,Prof-specialty
45,Male,0,Assoc,Other-service
46,Female,0,HS-grad,Prof-specialty
46,Male,0,Bachelors,Other-service
18,Male,0,HS-grad,Craft-repair
21,Male,0,Bachelors,Other-service
65,Female,0,HS-grad,Craft-repair
25,Male,0,Some-college,Exec-managerial
47,Female,0,HS-grad,Other-service
30,Female,1,Bachelors,Exec-managerial
40,Female,0,HS-grad,Craft-repair
31,Female,0,Masters,Adm-clerical
46,Female,0,HS-grad,Adm-clerical
41,Female,1,Bachelors,Exec-managerial
33,Male,1,Bachelors,Exec-managerial
25,Male,0,HS-grad,Prof-specialty
42,Female,1,HS-grad,Tech-support
23,Male,0,HS-grad,Adm-clerical
45,Male,1,Bachelors,Tech-support
73,Male,0,Doctorate,Prof-specialty
57,Male,0,HS-grad,Sales
48,Male,0,Bachelors,Sales
38,Male,0,Bachelors,Other-service
18,Male,0,Bachelors,Adm-clerical
22,Male,0,Some-college,Prof-specialty
56,Female,1,Doctorate,Other-service
29,Male,0,Some-college,Sales
30,Male,0,Masters,Adm-clerical
37,Male,0,HS-grad,Prof-specialty
25,Male,1,Masters,Sales
23,Female,0,Doctorate,Craft-repair
38,Female,0,Assoc,Prof-specialty
27,Male,0,HS-grad,Tech-support
29,Male,1,Masters,Prof-specialty
29,Male,1,HS-grad,Craft-repair
46,Male,1,Bachelors,Prof-specialty
36,Male,0,Some-college,Prof-specialty
37,Male,1,Bachelors,Exec-managerial
47,Female,0,Some-college,Sales
37,Male,0,HS-grad,Exec-managerial
35,Female,0,HS-grad,Tech-support
45,Male,0,HS-grad,Sales
48,Female,0,Some-college,Tech-support
37,Male,1,Masters,Prof-specialty
40,Female,0,Bachelors,Craft-repair
29,Female,0,Masters,Sales
28,Male,0,Masters,Adm-clerical
49,Male,1,Some-college,Prof-specialty
45,Female,0,Some-college,Adm-clerical
45,Male,0,Some-college,Prof-specialty
43,Female,0,HS-grad,Sales
40,Female,1,Bachelors,Exec-managerial
48,Female,1,Bachelors,Exec-managerial
51,Male,1,Bachelors,Adm-clerical
51,Male,1,Bachelors,Craft-repair
38,Male,0,HS-grad,Exec-managerial
57,Male,1,Masters,Tech-support
42,Male,0,HS-grad,Other-service
47,Male,0,Assoc,Other-service
43,Male,0,HS-grad,Adm-clerical
42,Female,0,Some-college,Craft-repair
29,Female,0,Some-college,Prof-specialty
48,Female,0,HS-grad,Sales
75,Male,1,Some-college,Sales
34,Male,0,HS-grad,Sales
40,Female,1,Bachelors,Prof-specialty
33,Male,0,Assoc,Prof-specialty
33,Male,0,HS-grad,Other-service
59,Female,1,Some-college,Craft-repair
30,Female,1,Assoc,Tech-support
33,Female,0,Some-college,Sales
18,Female,0,Masters,Adm-clerical
29,Male,0,Some-college,Other-service
18,Male,0,Some-college,Tech-support
47,Female,1,HS-grad,Sales
75,Female,1,HS-grad,Adm-clerical
34,Female,0,Bachelors,Adm-clerical
18,Female,0,Masters,Sales
51,Female,0,HS-grad,Adm-clerical
30,Male,0,Assoc,Adm-clerical
56,Male,1,Some-college,Exec-managerial
35,Male,0,Some-college,Adm-clerical
31,Female,1,Assoc,Sales
37,Male,0,Assoc,Prof-specialty
49,Female,0,Some-college,Adm-clerical
36,Female,1,HS-grad,Prof-specialty
33,Male,0,HS-grad,Adm-clerical
36,Male,0,HS-grad,Adm-clerical
22,Female,1,Masters,Prof-specialty
44,Male,1,HS-grad,Prof-specialty
18,Male,0,Bachelors,Exec-managerial
33,Male,0,HS-grad,Prof-specialty
49,Male,1,Some-college,Exec-managerial
43,Female,0,Some-college,Prof-specialty
47,Male,0,Some-college,Exec-managerial
38,Female,0,Bachelors,Sales
54,Female,1,Doctorate,Prof-specialty
51,Male,0,Assoc,Craft-repair
45,Male,0,Bachelors,Sales
51,Female,0,HS-grad,Sales
49,Male,0,Assoc,Adm-clerical
33,Male,0,Assoc,Prof-specialty
22,Male,0,Assoc,Sales
44,Female,0,Some-college,Adm-clerical
46,Female,0,HS-grad,Other-service
53,Female,1,Masters,Exec-managerial
27,Female,1,Some-college,Sales
27,Female,0,Some-college,Other-service
45,Female,0,Some-college,Other-service
38,Female,1,Bachelors,Prof-specialty
18,Female,0,Some-college,Sales
44,Male,0,Bachelors,Craft-repair
18,Male,0,Bachelors,Craft-repair
27,Female,1,Some-college,Tech-support
57,Male,0,HS-grad,Exec-managerial
63,Female,1,Assoc,Tech-support
23,Female,0,Some-college,Adm-clerical
35,Male,1,Some-college,Craft-repair
40,Female,0,Some-college,Craft-repair
62,Female,0,Some-college,Prof-specialty
33,Female,1,Bachelors,Adm-clerical
33,Male,1,HS-grad,Exec-managerial
59,Male,1,Assoc,Other-service
34,Female,0,HS-grad,Sales
48,Female,1,Doctorate,Sales
20,Female,1,Bachelors,Adm-clerical
37,Male,0,HS-grad,Exec-managerial
18,Female,0,Bachelors,Sales
25,Male,0,Some-college,Adm-clerical
50,Male,1,Doctorate,Exec-managerial
38,Female,0,Masters,Other-service
35,Male,0,Some-college,Adm-clerical
29,Female,0,Some-college,Other-service
36,Female,0,Doctorate,Craft-repair
43,Female,0,Bachelors,Craft-repair
52,Female,0,Some-college,Craft-repair
18,Male,0,Some-college,Other-service
28,Male,1,HS-grad,Prof-specialty
41,Female,1,Bachelors,Sales
38,Female,1,Bachelors,Exec-managerial
44,Male,0,Masters,Tech-support
42,Female,1,Bachelors,Prof-specialty
35,Female,0,Bachelors,Prof-specialty
32,Male,0,Some-college,Sales
36,Male,0,Masters,Sales
54,Male,0,Some-college,Sales
29,Female,0,Assoc,Adm-clerical
38,Female,0,HS-grad,Tech-support
41,Female,1,Bachelors,Craft-repair
59,Male,0,Assoc,Other-service
35,Female,1,Masters,Exec-managerial
51,Female,1,Some-college,Adm-clerical
55,Female,1,Bachelors,Craft-repair
38,Male,0,HS-grad,Prof-specialty
36,Male,0,HS-grad,Exec-managerial
35,Male,1,Masters,Tech-support
36,Female,0,Masters,Sales
50,Male,0,HS-grad,Craft-repair
42,Female,0,Assoc,Prof-specialty
42,Female,0,Some-college,Sales
24,Female,0,Assoc,Other-service
26,Male,1,Masters,Exec-managerial
67,Female,0,Assoc,Other-service
37,Male,1,Masters,Adm-clerical
29,Female,1,Doctorate,Sales
58,Female,1,Bachelors,Sales
43,Male,0,HS-grad,Exec-managerial
47,Male,0,Some-college,Adm-clerical
37,Female,1,Masters,Sales
35,Male,0,HS-grad,Exec-managerial
37,Female,0,Assoc,Adm-clerical
21,Female,0,HS-grad,Adm-clerical
38,Male,0,Assoc,Sales
43,Male,1,Some-college,Craft-repair
63,Female,1,Masters,Prof-specialty
40,Female,1,Doctorate,Other-service
18,Male,0,Some-college,Sales
38,Female,0,Bachelors,Prof-specialty
75,Male,1,HS-grad,Prof-specialty
50,Male,1,Masters,Craft-repair
28,Male,0,Masters,Exec-managerial
47,Female,0,HS-grad,Adm-clerical
29,Male,0,HS-grad,Adm-clerical
21,Female,0,Some-college,Adm-clerical
34,Female,1,HS-grad,Prof-specialty
40,Female,0,Masters,Craft-repair
18,Female,0,HS-grad,Adm-clerical
24,Male,0,Assoc,Tech-support
39,Male,1,Doctorate,Adm-clerical
34,Male,1,Assoc,Sales
44,Male,1,Bachelors,Exec-managerial
23,Male,0,HS-grad,Prof-specialty
48,Male,1,Masters,Adm-clerical
24,Male,1,Bachelors,Adm-clerical
60,Male,1,Doctorate,Tech-support
18,Male,0,Some-college,Prof-specialty
25,Female,0,HS-grad,Adm-clerical
44,Male,1,Doctorate,Exec-managerial
61,Female,1,Masters,Prof-specialty
43,Female,0,HS-grad,Adm-clerical
46,Male,0,Bachelors,Prof-specialty
39,Female,0,HS-grad,Prof-specialty
26,Female,1,Bachelors,Prof-specialty
33,Female,0,Some-college,Tech-support
23,Female,1,Some-college,Exec-managerial
22,Male,0,HS-grad,Other-service
44,Male,0,HS-grad,Prof-specialty
24,Female,1,Some-college,Exec-managerial
43,Male,0,HS-grad,Sales
22,Male,0,Some-college,Prof-specialty
43,Male,1,Bachelors,Adm-clerical
33,Female,0,Bachelors,Other-service
57,Male,0,Bachelors,Other-service
43,Female,0,HS-grad,Craft-repair
55,Female,0,HS-grad,Prof-specialty
29,Male,0,Masters,Sales
40,Female,0,Assoc,Other-service
26,Male,0,Doctorate,Prof-specialty
34,Male,0,Doctorate,Adm-clerical
36,Female,1,Bachelors,Sales
30,Female,1,Assoc,Adm-clerical
23,Male,0,Some-college,Sales
21,Male,0,Masters,Prof-specialty
18,Female,0,Doctorate,Sales
25,Male,0,Masters,Craft-repair
47,Male,1,Some-college,Prof-specialty
18,Male,1,Some-college,Prof-specialty
21,Female,0,HS-grad,Craft-repair
62,Male,0,Some-college,Craft-repair
31,Male,0,Masters,Craft-repair
43,Female,0,Bachelors,Tech-support
47,Male,0,HS-grad,Prof-specialty
48,Male,1,Bachelors,Sales
19,Male,0,Some-college,Prof-specialty
36,Male,0,Bachelors,Tech-support
18,Male,0,Some-college,Prof-specialty
71,Male,0,Some-college,Adm-clerical
18,Male,0,Bachelors,Craft-repair
25,Female,0,Bachelors,Adm-clerical
25,Female,0,Masters,Tech-support
20,Female,0,Some-college,Sales
57,Male,1,Bachelors,Sales
70,Female,1,HS-grad,Sales
33,Male,0,Some-college,Tech-support
22,Female,0,Bachelors,Other-service
18,Female,0,Bachelors,Sales
36,Male,0,Assoc,Craft-repair
35,Male,0,HS-grad,Adm-clerical
31,Female,0,Masters,Prof-specialty
42,Female,0,HS-grad,Sales
44,Female,1,Bachelors,Prof-specialty
43,Female,0,Masters,Craft-repair
35,Female,1,Bachelors,Sales
25,Male,0,Assoc,Exec-managerial
48,Female,0,Masters,Craft-repair
39,Female,0,HS-grad,Tech-support
51,Female,0,Doctorate,Prof-specialty
49,Female,0,Assoc,Craft-repair
21,Male,0,Some-college,Exec-managerial
20,Female,0,HS-grad,Prof-specialty
29,Female,0,HS-grad,Exec-managerial
25,Male,1,Masters,Craft-repair
49,Male,1,Doctorate,Prof-specialty
44,Male,1,Masters,Sales
53,Male,1,Some-college,Adm-clerical
44,Male,0,HS-grad,Prof-specialty
42,Male,0,Some-college,Prof-specialty
55,Male,1,Some-college,Exec-managerial
45,Female,0,HS-grad,Exec-managerial
40,Male,1,HS-grad,Craft-repair
58,Male,1,HS-grad,Exec-managerial
40,Male,0,HS-grad,Tech-support
35,Female,1,Masters,Prof-specialty
28,Male,0,Some-college,Other-service
48,Female,1,Some-college,Exec-managerial
55,Male,0,Bachelors,Sales
38,Female,1,Doctorate,Prof-specialty
56,Male,1,Masters,Sales
18,Male,0,Bachelors,Other-service
38,Female,0,Bachelors,Prof-specialty
38,Female,0,Bachelors,Prof-specialty
30,Female,0,Bachelors,Other-service
70,Male,0,Some-college,Other-service
38,Male,0,Bachelors,Other-service
34,Male,0,Some-college,Adm-clerical
39,Female,0,Some-college,Adm-clerical
18,Male,0,HS-grad,Exec-managerial
29,Male,0,Some-college,Sales
52,Female,0,Some-college,Adm-clerical
31,Female,0,Bachelors,Exec-managerial
28,Female,0,Some-college,Prof-specialty
56,Female,1,HS-grad,Craft-repair
56,Female,0,Some-college,Sales
46,Female,0,Some-college,Craft-repair
33,Female,0,Bachelors,Tech-support
36,Female,0,Some-college,Exec-managerial
29,Female,0,HS-grad,Prof-specialty
26,Male,0,HS-grad,Prof-specialty
25,Male,0,Some-college,Craft-repair
31,Female,0,HS-grad,Exec-managerial
26,Male,0,Some-college,Tech-support
19,Male,1,Bachelors,Prof-specialty
42,Female,0,Assoc,Adm-clerical
42,Female,0,Bachelors,Sales
61,Female,0,HS-grad,Craft-repair
30,Male,1,Some-college,Prof-specialty
43,Female,0,Masters,Prof-specialty
43,Female,0,HS-grad,Prof-specialty
36,Male,0,Assoc,Adm-clerical
49,Male,1,Some-college,Craft-repair
49,Female,0,HS-grad,Adm-clerical
43,Male,0,HS-grad,Exec-managerial
36,Male,0,Assoc,Prof-specialty
34,Male,1,Doctorate,Sales
21,Male,0,Assoc,Adm-clerical
29,Male,0,HS-grad,Adm-clerical
31,Female,0,Masters,Sales
24,Female,0,HS-grad,Prof-specialty
45,Male,1,Some-college,Tech-support
55,Female,1,Bachelors,Craft-repair
27,Male,0,Doctorate,Adm-clerical
43,Female,0,Some-college,Exec-managerial
26,Male,1,Some-college,Prof-specialty
35,Female,0,HS-grad,Prof-specialty
30,Female,0,Some-college,Adm-clerical
47,Male,0,HS-grad,Adm-clerical
30,Female,0,Assoc,Sales
52,Male,0,HS-grad,Craft-repair
36,Male,0,Bachelors,Sales
31,Male,0,HS-grad,Craft-repair
23,Male,0,Some-college,Craft-repair
42,Male,0,HS-grad,Craft-repair
51,Male,0,Some-college,Other-service
43,Female,1,Some-college,Adm-clerical
68,Male,0,Bachelors,Adm-clerical
58,Male,1,Assoc,Tech-support
35,Female,0,Some-college,Adm-clerical
35,Male,0,Bachelors,Craft-repair
45,Female,0,Assoc,Craft-repair
28,Male,0,HS-grad,Sales
54,Female,0,Assoc,Exec-managerial
44,Male,1,Doctorate,Tech-support
42,Female,0,Masters,Sales
48,Male,1,Bachelors,Prof-specialty
61,Female,0,Bachelors,Craft-repair
41,Male,0,Some-college,Sales
38,Male,1,Bachelors,Tech-support
59,Male,1,Doctorate,Tech-support
52,Female,0,HS-grad,Adm-clerical
35,Female,1,Masters,Sales
39,Female,0,Some-college,Sales
42,Male,1,HS-grad,Other-service
44,Female,1,Bachelors,Craft-repair
21,Male,0,Masters,Sales
19,Female,0,Bachelors,Sales
27,Male,1,Masters,Tech-support
26,Female,0,Some-college,Sales
31,Female,0,Assoc,Tech-support
47,Female,1,Bachelors,Exec-managerial
37,Female,1,Masters,Adm-clerical
42,Female,0,HS-grad,Exec-managerial
23,Female,0,Some-college,Tech-support
33,Male,1,Assoc,Adm-clerical
47,Male,1,HS-grad,Prof-specialty
47,Female,0,Some-college,Other-service
30,Male,0,Masters,Other-service
41,Female,1,Bachelors,Sales
68,Female,1,Assoc,Sales
39,Female,0,Bachelors,Adm-clerical
30,Female,1,Assoc,Prof-specialty
37,Female,0,Some-college,Prof-specialty
40,Male,0,Bachelors,Sales
37,Male,0,Masters,Craft-repair
39,Male,0,Bachelors,Adm-clerical
20,Male,0,HS-grad,Sales
26,Female,0,Some-college,Prof-specialty
37,Male,1,Bachelors,Tech-support
37,Female,0,Masters,Prof-specialty
32,Female,0,Some-college,Tech-support
37,Female,1,Masters,Prof-specialty
40,Female,0,Masters,Sales
51,Male,0,HS-grad,Sales
38,Female,0,Bachelors,Craft-repair
44,Female,0,Bachelors,Craft-repair
32,Male,0,HS-grad,Other-service
46,Male,0,Some-college,Craft-repair
44,Male,0,Some-college,Sales
50,Male,0,Masters,Adm-clerical
48,Male,1,Some-college,Sales
47,Female,0,HS-grad,Craft-repair
38,Female,1,Some-college,Prof-specialty
42,Female,1,Masters,Prof-specialty
53,Female,0,Bachelors,Craft-repair
31,Male,1,HS-grad,Prof-specialty
31,Male,0,Assoc,Tech-support
41,Male,0,HS-grad,Sales
44,Male,1,HS-grad,Other-service
28,Male,0,Some-college,Sales
38,Male,1,Bachelors,Sales
38,Male,1,Masters,Prof-specialty
18,Female,0,HS-grad,Other-service
36,Female,1,Masters,Prof-specialty
37,Male,1,Bachelors,Exec-managerial
37,Female,1,Assoc,Tech-support
57,Male,0,Assoc,Other-service
23,Female,1,Masters,Prof-specialty
28,Male,0,HS-grad,Adm-clerical
18,Female,0,HS-grad,Prof-specialty
33,Female,0,Assoc,Sales
34,Male,1,Bachelors,Exec-managerial
32,Female,1,Some-college,Sales
53,Male,1,Assoc,Prof-specialty
50,Female,0,Assoc,Craft-repair
40,Female,1,Bachelors,Prof-specialty
34,Female,0,Assoc,Exec-managerial
52,Male,1,HS-grad,Sales
39,Male,0,Masters,Adm-clerical
28,Female,0,Doctorate,Tech-support
18,Female,0,HS-grad,Craft-repair
33,Male,0,HS-grad,Other-service
49,Male,1,Masters,Sales
69,Female,1,Some-college,Craft-repair
40,Female,0,HS-grad,Other-service
29,Female,0,HS-grad,Prof-specialty
24,Female,0,HS-grad,Prof-specialty
46,Male,0,HS-grad,Other-service
18,Male,0,Assoc,Other-service
46,Male,0,Bachelors,Sales
50,Male,0,Bachelors,Other-service
45,Female,0,HS-grad,Exec-managerial
36,Male,0,Some-college,Craft-repair
46,Female,0,HS-grad,Adm-clerical
41,Female,1,Assoc,Exec-managerial
29,Male,0,Doctorate,Prof-specialty
63,Female,1,Some-college,Craft-repair
34,Male,1,Doctorate,Prof-specialty
49,Male,0,HS-grad,Adm-clerical
18,Male,0,HS-grad,Exec-managerial
56,Male,1,Masters,Sales
58,Female,0,Some-college,Adm-clerical
39,Female,0,Assoc,Sales
46,Male,0,HS-grad,Sales
46,Male,1,Masters,Prof-specialty
31,Male,0,HS-grad,Other-service
46,Female,0,HS-grad,Other-service
28,Female,0,Some-college,Adm-clerical
31,Female,0,Assoc,Sales
54,Male,0,Bachelors,Craft-repair
52,Male,1,Bachelors,Exec-managerial
30,Male,0,HS-grad,Prof-specialty
29,Female,0,HS-grad,Sales
31,Male,0,HS-grad,Tech-support
49,Female,1,Masters,Sales
26,Female,0,HS-grad,Sales
44,Female,0,HS-grad,Prof-specialty
49,Male,1,Bachelors,Adm-clerical
38,Female,0,Bachelors,Adm-clerical
52,Female,1,Some-college,Prof-specialty
35,Male,0,HS-grad,Sales
36,Male,0,Some-college,Adm-clerical
26,Female,1,Bachelors,Exec-managerial
52,Female,0,HS-grad,Craft-repair
29,Male,1,Bachelors,Prof-specialty
44,Male,0,HS-grad,Exec-managerial
38,Male,0,Assoc,Craft-repair
25,Female,0,Doctorate,Adm-clerical
31,Male,0,HS-grad,Exec-managerial
57,Male,0,Some-college,Prof-specialty
42,Female,0,Some-college,Other-service
26,Female,0,Masters,Craft-repair
43,Male,1,Some-college,Prof-specialty
37,Female,0,Bachelors,Prof-specialty
75,Male,1,HS-grad,Sales
43,Male,0,HS-grad,Exec-managerial
34,Female,1,Bachelors,Adm-clerical
57,Male,0,Bachelors,Other-service
18,Female,0,Masters,Other-service
40,Male,1,Masters,Exec-managerial
65,Male,1,Bachelors,Prof-specialty
37,Male,0,Some-college,Adm-clerical
18,Female,1,Assoc,Adm-clerical
34,Male,0,Masters,Adm-clerical
58,Male,0,Assoc,Sales
44,Male,1,Doctorate,Craft-repair
28,Male,0,Some-college,Craft-repair
30,Female,0,Bachelors,Adm-clerical
32,Male,1,Bachelors,Adm-clerical
44,Female,1,HS-grad,Exec-managerial
56,Female,0,Bachelors,Prof-specialty
53,Male,1,Some-college,Prof-specialty
45,Male,0,Some-college,Exec-managerial
22,Male,0,HS-grad,Exec-managerial
22,Female,1,Bachelors,Sales
46,Female,0,Bachelors,Craft-repair
22,Male,0,Some-college,Craft-repair
36,Female,0,HS-grad,Tech-support
43,Male,0,Bachelors,Sales
24,Male,0,HS-grad,Prof-specialty
26,Female,1,Some-college,Craft-repair
38,Female,0,Some-college,Adm-clerical
46,Female,0,Assoc,Adm-clerical
53,Male,0,Some-college,Tech-support
47,Male,1,Bachelors,Prof-specialty
40,Female,0,Assoc,Adm-clerical
29,Female,0,Some-college,Adm-clerical
25,Female,0,Assoc,Craft-repair
32,Female,0,HS-grad,Craft-repair
44,Male,1,Some-college,Prof-specialty
43,Male,0,HS-grad,Exec-managerial
18,Female,0,Bachelors,Other-service
29,Male,0,Doctorate,Sales
55,Female,0,Bachelors,Other-service
40,Female,0,Bachelors,Tech-support
21,Male,0,HS-grad,Other-service
70,Female,0,Assoc,Other-service
39,Female,0,Some-college,Craft-repair
44,Male,0,HS-grad,Craft-repair
44,Male,0,Doctorate,Craft-repair
34,Female,1,Some-college,Prof-specialty
30,Male,0,Some-college,Sales
67,Female,0,HS-grad,Adm-clerical
52,Male,1,HS-grad,Tech-support
50,Female,1,Masters,Sales
46,Male,0,Some-college,Prof-specialty
26,Female,0,Doctorate,Exec-managerial
56,Male,1,HS-grad,Adm-clerical
28,Male,0,Bachelors,Prof-specialty
43,Female,0,Bachelors,Adm-clerical
18,Male,1,Bachelors,Prof-specialty
18,Female,0,Some-college,Craft-repair
43,Male,0,Bachelors,Craft-repair
28,Female,1,Bachelors,Exec-managerial
18,Female,0,Assoc,Prof-specialty
46,Male,1,Some-college,Exec-managerial
67,Female,0,Some-college,Other-service
57,Male,0,Bachelors,Adm-clerical
36,Male,0,HS-grad,Other-service
39,Female,0,HS-grad,Adm-clerical
51,Female,1,Doctorate,Craft-repair
54,Male,0,HS-grad,Other-service
35,Male,0,HS-grad,Sales
39,Female,1,Bachelors,Sales
43,Female,1,HS-grad,Sales
46,Male,0,HS-grad,Exec-managerial
37,Male,0,HS-grad,Sales
37,Male,0,HS-grad,Adm-clerical
57,Female,0,Some-college,Sales
55,Male,1,Masters,Other-service
45,Male,1,Some-college,Tech-support
61,Female,0,Some-college,Sales
34,Female,1,Bachelors,Sales
60,Female,0,HS-grad,Prof-specialty
46,Male,0,Some-college,Exec-managerial
75,Female,0,Some-college,Tech-support
23,Male,0,Some-college,Sales
30,Male,0,Some-college,Exec-managerial
44,Female,0,HS-grad,Sales
44,Male,1,Assoc,Adm-clerical
64,Male,1,Doctorate,Tech-support
30,Female,0,Assoc,Tech-support
51,Male,1,HS-grad,Craft-repair
54,Male,1,Masters,Adm-clerical
48,Female,1,Bachelors,Sales
27,Male,0,HS-grad,Craft-repair
57,Male,1,Assoc,Other-service
55,Female,1,Masters,Adm-clerical
47,Male,1,HS-grad,Craft-repair
42,Male,0,Doctorate,Adm-clerical
42,Male,1,HS-grad,Sales
38,Female,0,Some-college,Prof-specialty
47,Female,0,HS-grad,Tech-support
39,Female,0,HS-grad,Other-service
28,Male,0,Doctorate,Prof-specialty
25,Male,0,Bachelors,Craft-repair
29,Male,0,HS-grad,Adm-clerical
42,Female,1,Masters,Tech-support
39,Male,0,Assoc,Craft-repair
42,Male,0,Assoc,Other-service
46,Male,1,Assoc,Tech-support
31,Male,1,Assoc,Prof-specialty
58,Male,1,Bachelors,Prof-specialty
36,Female,0,Some-college,Other-service
33,Male,0,Assoc,Sales
45,Male,0,HS-grad,Sales
18,Male,1,HS-grad,Exec-managerial
29,Female,0,Some-college,Prof-specialty
52,Male,0,HS-grad,Exec-managerial
18,Female,0,Bachelors,Other-service
54,Female,1,Assoc,Prof-specialty
59,Female,0,Some-college,Sales
34,Female,0,Bachelors,Adm-clerical
43,Female,0,Some-college,Tech-support
54,Male,1,Bachelors,Exec-managerial
33,Male,0,HS-grad,Sales
50,Female,0,HS-grad,Adm-clerical
30,Male,0,Bachelors,Other-service
33,Male,0,Some-college,Sales
29,Male,0,Some-college,Exec-managerial
43,Female,0,Some-college,Craft-repair
54,Female,0,HS-grad,Craft-repair
37,Male,0,Bachelors,Craft-repair
22,Male,0,Some-college,Adm-clerical
25,Male,0,Some-college,Prof-specialty
44,Female,0,Assoc,Exec-managerial
63,Male,1,Bachelors,Exec-managerial
44,Male,0,HS-grad,Sales
34,Male,1,Bachelors,Exec-managerial
49,Male,0,HS-grad,Adm-clerical
36,Male,0,HS-grad,Tech-support
34,Male,0,Bachelors,Exec-managerial
27,Male,1,HS-grad,Sales
57,Male,0,HS-grad,Other-service
18,Male,0,Assoc,Sales
49,Female,0,Bachelors,Prof-specialty
33,Male,0,Assoc,Prof-specialty
34,Male,0,Assoc,Tech-support
61,Male,0,HS-grad,Tech-support
30,Female,0,Bachelors,Craft-repair
30,Male,1,Some-college,Prof-specialty
37,Male,1,Bachelors,Tech-support
44,Female,0,Some-college,Tech-support
33,Female,0,HS-grad,Adm-clerical
19,Female,0,HS-grad,Exec-managerial
28,Male,0,Masters,Prof-specialty
56,Male,1,HS-grad,Craft-repair
40,Male,0,Bachelors,Sales
45,Female,1,Assoc,Prof-specialty
36,Male,0,Bachelors,Craft-repair
30,Male,0,Some-college,Exec-managerial
61,Male,1,HS-grad,Tech-support
37,Female,1,Assoc,Tech-support
33,Female,1,Bachelors,Tech-support
53,Male,0,Some-college,Other-service
30,Female,0,Assoc,Other-service
31,Male,0,HS-grad,Prof-specialty
39,Male,0,Some-college,Adm-clerical
39,Female,0,HS-grad,Tech-support
42,Female,0,HS-grad,Prof-specialty
66,Male,0,Some-college,Exec-managerial
43,Male,1,Bachelors,Other-service
18,Male,0,Some-college,Exec-managerial
43,Female,0,Bachelors,Other-service
39,Male,1,Masters,Prof-specialty
40,Female,0,Assoc,Adm-clerical
42,Male,0,HS-grad,Tech-support
39,Male,0,Masters,Sales
38,Female,0,HS-grad,Sales
47,Male,1,Bachelors,Prof-specialty
32,Male,0,Some-college,Craft-repair
27,Female,0,Bachelors,Craft-repair
75,Male,0,HS-grad,Adm-clerical
30,Male,0,Bachelors,Adm-clerical
40,Male,0,HS-grad,Exec-managerial
20,Female,0,HS-grad,Prof-specialty
41,Male,1,Bachelors,Adm-clerical
27,Female,0,Some-college,Prof-specialty
33,Male,1,Bachelors,Craft-repair
53,Male,0,Bachelors,Craft-repair
45,Female,1,Bachelors,Other-service
46,Female,1,Bachelors,Other-service
18,Male,1,Masters,Tech-support
63,Female,1,Assoc,Adm-clerical
24,Male,0,HS-grad,Sales
59,Male,1,Bachelors,Craft-repair
52,Male,1,Bachelors,Prof-specialty
47,Female,0,HS-grad,Other-service
28,Female,1,HS-grad,Exec-managerial
41,Female,0,HS-grad,Other-service
33,Male,1,Bachelors,Sales
39,Male,0,Some-college,Craft-repair
36,Male,0,Bachelors,Adm-clerical
18,Female,0,Bachelors,Tech-support
54,Female,1,Bachelors,Exec-managerial
38,Female,0,HS-grad,Adm-clerical
33,Male,0,Masters,Adm-clerical
32,Female,0,Bachelors,Other-service
44,Female,0,HS-grad,Craft-repair
27,Male,0,HS-grad,Other-service
18,Male,0,HS-grad,Sales
44,Female,0,Assoc,Craft-repair
46,Male,0,HS-grad,Exec-managerial
36,Female,0,HS-grad,Sales
24,Female,0,HS-grad,Exec-managerial
40,Female,0,HS-grad,Adm-clerical
20,Female,0,Some-college,Craft-repair
26,Male,1,Masters,Tech-support
29,Male,0,Some-college,Sales
50,Male,1,Masters,Prof-specialty
34,Female,0,HS-grad,Craft-repair
33,Male,0,Some-college,Prof-specialty
64,Male,0,Masters,Sales
44,Female,0,Bachelors,Adm-clerical
43,Male,0,Assoc,Other-service
34,Male,0,HS-grad,Tech-support
31,Male,0,Some-college,Craft-repair
18,Female,0,Bachelors,Tech-support
52,Male,1,HS-grad,Sales
45,Male,1,Masters,Sales
37,Male,1,HS-grad,Adm-clerical
37,Male,0,HS-grad,Other-service
49,Female,1,Masters,Exec-managerial
19,Male,0,Bachelors,Tech-support
31,Male,0,Assoc,Craft-repair
24,Male,0,Assoc,Craft-repair
62,Female,0,HS-grad,Other-service
50,Female,0,Bachelors,Prof-specialty
18,Female,0,Doctorate,Adm-clerical
19,Female,0,HS-grad,Tech-support
37,Male,0,Some-college,Craft-repair
33,Female,0,Assoc,Tech-support
22,Male,0,HS-grad,Other-service
64,Male,0,Assoc,Adm-clerical
43,Male,1,Some-college,Prof-specialty
45,Female,1,Assoc,Other-service
30,Male,0,Bachelors,Other-service
